	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Total number correct	Total number incorrect	Youden Index
utahontario1_KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION_weka_svm_weights_r_svm_rbf	0.5752508361204013	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6132730015082957	0.6451612903225806	0.3145161290322581	-0.040322580645161255	25	0.3548387096774194	9.0	2.0	7.0	115.0	78.0	37.0	39.0	2.0	37.0	85.0	78.0	7.0	0.07258064516129033	0.2222222222222222	0.7777777777777778	0.9274193548387096	0.6782608695652174	0.3217391304347826	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9176470588235294	0.08235294117647059	80	44	-0.031070889894419307
utahontario1_KEGG_STARCH_AND_SUCROSE_METABOLISM_weka_svm_weights_r_svm_rbf	0.5518394648829431	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_STARCH_AND_SUCROSE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5324283559577678	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_STEROID_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.47491638795986624	0.6388888888888888	0.36111111111111116	0.0	19	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_STEROID_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5417797888386124	0.6612903225806451	0.3145161290322581	-0.024193548387096753	19	0.33870967741935487	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	82	42	-0.02141779788838616
utahontario1_KEGG_STEROID_HORMONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.4180602006688963	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_STEROID_HORMONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.46365007541478126	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_SULFUR_METABOLISM_weka_svm_weights_r_svm_rbf	0.35785953177257523	0.6388888888888888	0.36111111111111116	0.0	11	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_SULFUR_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5387631975867271	0.6854838709677419	0.3145161290322581	0.0	11	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_SULFUR_RELAY_SYSTEM_weka_svm_weights_r_svm_rbf	0.5618729096989966	0.6388888888888888	0.36111111111111116	0.0	10	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_SULFUR_RELAY_SYSTEM_weka_svm_weights_r_svm_rbf_Training_Data	0.4024132730015083	0.6774193548387096	0.3145161290322581	-0.008064516129032251	10	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES_weka_svm_weights_r_svm_rbf	0.5953177257525084	0.6388888888888888	0.36111111111111116	0.0	8	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES_weka_svm_weights_r_svm_rbf_Training_Data	0.5502262443438916	0.6693548387096774	0.3145161290322581	-0.016129032258064502	8	0.3306451612903226	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	83	41	-0.02352941176470591
utahontario1_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS_weka_svm_weights_r_svm_rbf	0.6688963210702341	0.6666666666666666	0.36111111111111116	0.02777777777777779	25	0.33333333333333337	9.0	5.0	4.0	27.0	19.0	8.0	13.0	5.0	8.0	23.0	19.0	4.0	0.25	0.5555555555555556	0.4444444444444444	0.75	0.7037037037037037	0.2962962962962963	0.3611111111111111	0.38461538461538464	0.6153846153846154	0.6388888888888888	0.8260869565217391	0.17391304347826086	24	12	0.21070234113712383
utahontario1_KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS_weka_svm_weights_r_svm_rbf_Training_Data	0.6690799396681749	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	27.0	13.0	14.0	97.0	71.0	26.0	39.0	13.0	26.0	85.0	71.0	14.0	0.21774193548387097	0.48148148148148145	0.5185185185185185	0.782258064516129	0.7319587628865979	0.26804123711340205	0.31451612903225806	0.3333333333333333	0.6666666666666666	0.6854838709677419	0.8352941176470589	0.16470588235294117	84	40	0.16862745098039222
utahontario1_KEGG_TASTE_TRANSDUCTION_weka_svm_weights_r_svm_rbf	0.47157190635451507	0.5555555555555556	0.36111111111111116	-0.08333333333333326	25	0.4444444444444444	5.0	1.0	4.0	31.0	19.0	12.0	13.0	1.0	12.0	23.0	19.0	4.0	0.1388888888888889	0.2	0.8	0.8611111111111112	0.6129032258064516	0.3870967741935484	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.8260869565217391	0.17391304347826086	20	16	-0.09698996655518388
utahontario1_KEGG_TASTE_TRANSDUCTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6689291101055806	0.6935483870967742	0.3145161290322581	0.008064516129032362	25	0.30645161290322576	19.0	10.0	9.0	105.0	76.0	29.0	39.0	10.0	29.0	85.0	76.0	9.0	0.1532258064516129	0.5263157894736842	0.47368421052631576	0.8467741935483871	0.7238095238095238	0.2761904761904762	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.8941176470588236	0.10588235294117647	86	38	0.15052790346907985
utahontario1_KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.32441471571906355	0.6388888888888888	0.36111111111111116	0.0	10	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.4087481146304676	0.6854838709677419	0.3145161290322581	0.0	10	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.5284280936454849	0.6388888888888888	0.36111111111111116	0.0	15	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5040723981900452	0.6774193548387096	0.3145161290322581	-0.008064516129032251	15	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_TGF_BETA_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.43143812709030105	0.6111111111111112	0.36111111111111116	-0.02777777777777768	25	0.38888888888888884	1.0	0.0	1.0	35.0	22.0	13.0	13.0	0.0	13.0	23.0	22.0	1.0	0.027777777777777776	0.0	1.0	0.9722222222222222	0.6285714285714286	0.37142857142857144	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9565217391304348	0.043478260869565216	22	14	-0.04347826086956519
utahontario1_KEGG_TGF_BETA_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.7728506787330317	0.7419354838709677	0.3145161290322581	0.05645161290322587	50	0.25806451612903225	21.0	14.0	7.0	103.0	78.0	25.0	39.0	14.0	25.0	85.0	78.0	7.0	0.1693548387096774	0.6666666666666666	0.3333333333333333	0.8306451612903226	0.7572815533980582	0.24271844660194175	0.31451612903225806	0.358974358974359	0.6410256410256411	0.6854838709677419	0.9176470588235294	0.08235294117647059	92	32	0.2766214177978883
utahontario1_KEGG_THIAMINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.3946488294314381	0.6388888888888888	0.36111111111111116	0.0	4	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_THIAMINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.47843137254901963	0.6774193548387096	0.3145161290322581	-0.008064516129032251	4	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario1_KEGG_THYROID_CANCER_weka_svm_weights_r_svm_rbf	0.5886287625418061	0.6111111111111112	0.36111111111111116	-0.02777777777777768	25	0.38888888888888884	3.0	1.0	2.0	33.0	21.0	12.0	13.0	1.0	12.0	23.0	21.0	2.0	0.08333333333333333	0.3333333333333333	0.6666666666666666	0.9166666666666666	0.6363636363636364	0.36363636363636365	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9130434782608695	0.08695652173913043	22	14	-0.010033444816053505
utahontario1_KEGG_THYROID_CANCER_weka_svm_weights_r_svm_rbf_Training_Data	0.590950226244344	0.7016129032258065	0.3145161290322581	0.016129032258064613	25	0.2983870967741935	8.0	5.0	3.0	116.0	82.0	34.0	39.0	5.0	34.0	85.0	82.0	3.0	0.06451612903225806	0.625	0.375	0.9354838709677419	0.7068965517241379	0.29310344827586204	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9647058823529412	0.03529411764705882	87	37	0.0929110105580695
utahontario1_KEGG_TIGHT_JUNCTION_weka_svm_weights_r_svm_rbf	0.5719063545150501	0.5833333333333334	0.36111111111111116	-0.05555555555555547	100	0.41666666666666663	6.0	2.0	4.0	30.0	19.0	11.0	13.0	2.0	11.0	23.0	19.0	4.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6333333333333333	0.36666666666666664	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8260869565217391	0.17391304347826086	21	15	-0.02006688963210701
utahontario1_KEGG_TIGHT_JUNCTION_weka_svm_weights_r_svm_rbf_Training_Data	0.607239819004525	0.6612903225806451	0.3145161290322581	-0.024193548387096753	75	0.33870967741935487	15.0	6.0	9.0	109.0	76.0	33.0	39.0	6.0	33.0	85.0	76.0	9.0	0.12096774193548387	0.4	0.6	0.8790322580645161	0.6972477064220184	0.30275229357798167	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.8941176470588236	0.10588235294117647	82	42	0.04796380090497743
utahontario1_KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5083612040133779	0.5833333333333334	0.36111111111111116	-0.05555555555555547	50	0.41666666666666663	6.0	2.0	4.0	30.0	19.0	11.0	13.0	2.0	11.0	23.0	19.0	4.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6333333333333333	0.36666666666666664	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8260869565217391	0.17391304347826086	21	15	-0.02006688963210701
utahontario1_KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6285067873303167	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	15.0	6.0	9.0	109.0	76.0	33.0	39.0	6.0	33.0	85.0	76.0	9.0	0.12096774193548387	0.4	0.6	0.8790322580645161	0.6972477064220184	0.30275229357798167	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.8941176470588236	0.10588235294117647	82	42	0.04796380090497743
utahontario1_KEGG_TOXOPLASMOSIS_weka_svm_weights_r_svm_rbf	0.5852842809364549	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_TOXOPLASMOSIS_weka_svm_weights_r_svm_rbf_Training_Data	0.6763197586726999	0.6774193548387096	0.3145161290322581	-0.008064516129032251	100	0.32258064516129037	9.0	4.0	5.0	115.0	80.0	35.0	39.0	4.0	35.0	85.0	80.0	5.0	0.07258064516129033	0.4444444444444444	0.5555555555555556	0.9274193548387096	0.6956521739130435	0.30434782608695654	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9411764705882353	0.058823529411764705	84	40	0.043740573152337925
utahontario1_KEGG_TRYPTOPHAN_METABOLISM_weka_svm_weights_r_svm_rbf	0.7123745819397993	0.5833333333333334	0.36111111111111116	-0.05555555555555547	25	0.41666666666666663	4.0	1.0	3.0	32.0	20.0	12.0	13.0	1.0	12.0	23.0	20.0	3.0	0.1111111111111111	0.25	0.75	0.8888888888888888	0.625	0.375	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.8695652173913043	0.13043478260869565	21	15	-0.05351170568561869
utahontario1_KEGG_TRYPTOPHAN_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.619004524886878	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	12.0	5.0	7.0	112.0	78.0	34.0	39.0	5.0	34.0	85.0	78.0	7.0	0.0967741935483871	0.4166666666666667	0.5833333333333334	0.9032258064516129	0.6964285714285714	0.30357142857142855	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9176470588235294	0.08235294117647059	83	41	0.045852187028657454
utahontario1_KEGG_TUBERCULOSIS_weka_svm_weights_r_svm_rbf	0.5351170568561873	0.5833333333333334	0.36111111111111116	-0.05555555555555547	150	0.41666666666666663	6.0	2.0	4.0	30.0	19.0	11.0	13.0	2.0	11.0	23.0	19.0	4.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6333333333333333	0.36666666666666664	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8260869565217391	0.17391304347826086	21	15	-0.02006688963210701
utahontario1_KEGG_TUBERCULOSIS_weka_svm_weights_r_svm_rbf_Training_Data	0.6645550527903469	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	34.0	16.0	18.0	90.0	67.0	23.0	39.0	16.0	23.0	85.0	67.0	18.0	0.27419354838709675	0.47058823529411764	0.5294117647058824	0.7258064516129032	0.7444444444444445	0.25555555555555554	0.31451612903225806	0.41025641025641024	0.5897435897435898	0.6854838709677419	0.788235294117647	0.21176470588235294	83	41	0.19849170437405728
utahontario1_KEGG_TYPE_II_DIABETES_MELLITUS_weka_svm_weights_r_svm_rbf	0.5919732441471572	0.6111111111111112	0.36111111111111116	-0.02777777777777768	25	0.38888888888888884	1.0	0.0	1.0	35.0	22.0	13.0	13.0	0.0	13.0	23.0	22.0	1.0	0.027777777777777776	0.0	1.0	0.9722222222222222	0.6285714285714286	0.37142857142857144	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9565217391304348	0.043478260869565216	22	14	-0.04347826086956519
utahontario1_KEGG_TYPE_II_DIABETES_MELLITUS_weka_svm_weights_r_svm_rbf_Training_Data	0.6199095022624435	0.6451612903225806	0.3145161290322581	-0.040322580645161255	25	0.3548387096774194	9.0	2.0	7.0	115.0	78.0	37.0	39.0	2.0	37.0	85.0	78.0	7.0	0.07258064516129033	0.2222222222222222	0.7777777777777778	0.9274193548387096	0.6782608695652174	0.3217391304347826	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9176470588235294	0.08235294117647059	80	44	-0.031070889894419307
utahontario1_KEGG_TYPE_I_DIABETES_MELLITUS_weka_svm_weights_r_svm_rbf	0.5719063545150501	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_TYPE_I_DIABETES_MELLITUS_weka_svm_weights_r_svm_rbf_Training_Data	0.444947209653092	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	6.0	3.0	3.0	118.0	82.0	36.0	39.0	3.0	36.0	85.0	82.0	3.0	0.04838709677419355	0.5	0.5	0.9516129032258065	0.6949152542372882	0.3050847457627119	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9647058823529412	0.03529411764705882	85	39	0.041628959276018174
utahontario1_KEGG_TYROSINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.7090301003344481	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	4.0	2.0	2.0	32.0	21.0	11.0	13.0	2.0	11.0	23.0	21.0	2.0	0.1111111111111111	0.5	0.5	0.8888888888888888	0.65625	0.34375	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.9130434782608695	0.08695652173913043	23	13	0.06688963210702337
utahontario1_KEGG_TYROSINE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.5484162895927603	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	8.0	4.0	4.0	116.0	81.0	35.0	39.0	4.0	35.0	85.0	81.0	4.0	0.06451612903225806	0.5	0.5	0.9354838709677419	0.6982758620689655	0.3017241379310345	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9529411764705882	0.047058823529411764	85	39	0.055505279034690824
utahontario1_KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.568561872909699	0.6388888888888888	0.36111111111111116	0.0	25	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6389140271493213	0.6532258064516129	0.3145161290322581	-0.032258064516129004	50	0.3467741935483871	14.0	5.0	9.0	110.0	76.0	34.0	39.0	5.0	34.0	85.0	76.0	9.0	0.11290322580645161	0.35714285714285715	0.6428571428571429	0.8870967741935484	0.6909090909090909	0.3090909090909091	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.8941176470588236	0.10588235294117647	81	43	0.022322775263951655
utahontario1_KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.3612040133779264	0.6388888888888888	0.36111111111111116	0.0	7	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.3894419306184012	0.6854838709677419	0.3145161290322581	0.0	7	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario1_KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS_weka_svm_weights_r_svm_rbf	0.5150501672240803	0.5833333333333334	0.36111111111111116	-0.05555555555555547	50	0.41666666666666663	6.0	2.0	4.0	30.0	19.0	11.0	13.0	2.0	11.0	23.0	19.0	4.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6333333333333333	0.36666666666666664	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8260869565217391	0.17391304347826086	21	15	-0.02006688963210701
utahontario1_KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS_weka_svm_weights_r_svm_rbf_Training_Data	0.689894419306184	0.7338709677419355	0.3145161290322581	0.048387096774193616	100	0.2661290322580645	16.0	11.0	5.0	108.0	80.0	28.0	39.0	11.0	28.0	85.0	80.0	5.0	0.12903225806451613	0.6875	0.3125	0.8709677419354839	0.7407407407407407	0.25925925925925924	0.31451612903225806	0.28205128205128205	0.717948717948718	0.6854838709677419	0.9411764705882353	0.058823529411764705	91	33	0.22322775263951744
utahontario1_KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.43478260869565216	0.6388888888888888	0.36111111111111116	0.0	11	0.36111111111111116	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	23	13	0.0
utahontario1_KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.4383107088989442	0.6854838709677419	0.3145161290322581	0.0	11	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
