Row.names	PathwayMutatedGenes	UtahControl_NumNonMuts	UtahControl_NumMuts	UtahCancer_NumNonMuts	UtahCancer_NumMuts	UtahControl_MutationRate	UtahCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	ORC6(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE	CDC27(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	SULT1A2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_DUAL_INCISION_REACTION_IN_TC_NER	ERCC3(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	PTGER1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_ERK_MAPK_TARGETS	DUSP7(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_ERKS_ARE_INACTIVATED	DUSP7(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_GAP_JUNCTION_DEGRADATION	DAB2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	PGM2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	DUSP7(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_MRNA_PROCESSING	ERCC3(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	AP1B1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	DUSP7(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_P38MAPK_EVENTS	MAPK13(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	IRAK1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_PHOSPHORYLATION_OF_THE_APC	CDC27(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	TBCC(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	GMPS(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_COMPLEX	PDHX(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	PRKAG3(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	SH3GL2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_RNA_POL_II_CTD_PHOSPHORYLATION_AND_INTERACTION_WITH_CE	ERCC3(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	POLR3E(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	POLR3E(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	POLR3E(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	POLR3E(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_SHCMEDIATED_CASCADE	FGF22(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_SIGNAL_AMPLIFICATION	GNAI2(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	CYP27A1(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
SA_PROGRAMMED_CELL_DEATH	CASP9(1);	15	1	19	0	0.0625	0	NA	1	-1.10563396772541	0.999999002165685
BIOCARTA_IL10_PATHWAY	STAT4(1),STAT5A(1),STAT6(1);IL10RA(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
BIOCARTA_IL22BP_PATHWAY	STAT4(1),STAT5A(1),STAT6(1);IL10RA(1),JAK2(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
BIOCARTA_MITOCHONDRIA_PATHWAY	CASP3(2),CASP9(1);DFFB(1),ENDOG(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
KEGG_COLLECTING_DUCT_ACID_SECRETION	ATP6V1D(1),CLCNKB(1),SLC12A7(1);ATP6V1E2(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
KEGG_RNA_POLYMERASE	POLR1A(1),POLR1C(1),POLR3E(1);POLR3GL(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	CASP3(2),HIST1H1C(1);DFFB(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
REACTOME_GAP_JUNCTION_TRAFFICKING	DAB2(1),GJB7(1),GJD3(1);GJA10(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
REACTOME_MYD88_CASCADE	ECSIT(1),IRAK1(1),TLR10(1),TLR6(1);TLR10(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
REACTOME_RNA_POLYMERASE_I_PROMOTER_OPENING	HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1);HIST1H2AB(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	ERCC3(1),POLR1A(1),POLR1C(1);KAT2B(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
REACTOME_TOLL_LIKE_RECEPTOR_9_CASCADE	ECSIT(1),IRAK1(1),TLR10(1),TLR6(1);TLR10(1)	13	3	18	1	0.1875	0.0526315789474	0.250451484187307	0.96524064171123	-1.24931008125171	0.999999002166422
KEGG_LYSINE_DEGRADATION	BBOX1(1),GLT25D1(1),HADHA(3),MLL4(1),PLOD2(1);ALDH3A2(1),HADHA(3)	9	7	15	4	0.4375	0.210526315789	0.353994574549099	0.965045818104773	-1.44093489139656	0.999999999426931
REACTOME_INSULIN_SYNTHESIS_AND_SECRETION	GNAI2(1),RPN1(2),RPS3(1),SEC11C(1),SRP14(3),SRP68(1);PDX1(2),RPL35A(1),RPL7(2),RPS16(1),SRP14(1)	8	8	14	5	0.5	0.263157894737	0.368320974320713	0.964179431021816	-1.44459700536625	0.999999999426931
REACTOME_MITOTIC_M_M_G1_PHASES	AURKB(1),KIF20A(1),KIF2C(1),ORC6(1),PSMB4(1),PSMD1(1),RCC2(3);BUB1B(2),CENPI(1),CLIP1(1)	9	7	15	4	0.4375	0.210526315789	0.353994574549099	0.965045818104773	-1.44093489139656	0.999999999426931
REACTOME_RNA_POLYMERASE_I_III_AND_MITOCHONDRIAL_TRANSCRIPTION	ERCC3(1),GTF3A(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLR1A(1),POLR1C(1),POLR3E(1);GTF3A(1),HIST1H2AB(1),KAT2B(1)	10	6	16	3	0.375	0.157894736842	0.323478522504587	0.968668891360771	-1.46397357335499	0.999999999426931
REACTOME_RNA_POLYMERASE_I_PROMOTER_CLEARANCE	ERCC3(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLR1A(1),POLR1C(1);HIST1H2AB(1),KAT2B(1)	11	5	17	2	0.3125	0.105263157895	0.269259921883269	0.975672315644834	-1.52689700821117	0.999999999426931
BIOCARTA_CELL2CELL_PATHWAY	ACTN3(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
BIOCARTA_CHREBP2_PATHWAY	MLXIPL(1),PRKAG3(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
BIOCARTA_HIF_PATHWAY	ARNT(1),LDHA(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
BIOCARTA_LEPTIN_PATHWAY	LEPR(1),PRKAG3(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
BIOCARTA_NUCLEARRS_PATHWAY	NR1H4(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
KEGG_FATTY_ACID_BIOSYNTHESIS	MCAT(1),OLAH(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
KEGG_NON_HOMOLOGOUS_END_JOINING	XRCC4(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	CYP27A1(1),CYP7A1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
KEGG_PROTEASOME	PSMB4(1),PSMD1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
KEGG_PURINE_METABOLISM	ADCY5(1),CANT1(1),ENPP1(1),ENTPD2(1),ENTPD8(1),GMPS(1),NME6(1),NME7(1),NPR2(1),NT5C1A(1),PGM2(1),PNPT1(1),POLA2(1),POLE2(1),POLR1A(1),POLR1C(1),POLR3E(1),PRPS1L1(1),RRM1(1);ADCY5(1),ENTPD2(1),ENTPD4(1),ENTPD6(1),NME7(1),NPR2(1),NT5C1A(1),NT5C2(1),NT5C3(2),NT5M(1),PAPSS1(1),POLA2(1),POLE2(1),POLR3GL(1)	2	14	7	12	0.875	0.631578947368	0.254696156835575	0.981564412598895	-1.64142491557984	0.999999999670207
KEGG_REGULATION_OF_AUTOPHAGY	IFNA14(1),IFNA6(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	CASP3(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	CASP3(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_ENDOGENOUS_STEROLS	CYP11B1(1),CYP27A1(1),CYP7A1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_FANCONI_ANEMIA_PATHWAY	FANCD2(1),PALB2(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_G_PROTEIN_ACTIVATION	GNAI2(1),GNAT3(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	AP1B1(1),SH3GL2(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS	CYP27A1(1),CYP7A1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	SLC6A12(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE	PSMB4(1),PSMD1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	PSMB4(1),PSMD1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_SIGNALING_BY_WNT	PSMB4(1),PSMD1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	CYP27A1(1),CYP7A1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	CYP27A1(1),CYP7A1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_UNFOLDED_PROTEIN_RESPONSE	ATF6(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	PSMB4(1),PSMD1(1);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
SA_FAS_SIGNALING	CASP3(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
ST_GRANULE_CELL_SURVIVAL_PATHWAY	CASP3(2);	14	2	19	0	0.125	0	NA	1	-1.58711669197302	0.999999999670207
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	ACY3(1),AGXT(2),GLUL(1);AGXT(1)	12	4	18	1	0.25	0.0526315789474	0.175116470468093	0.986544764533379	-1.66227491551092	0.999999999671828
REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING	AP1B1(1),HIP1R(1),SH3GL2(1),SNX9(2);TFRC(1)	12	4	18	1	0.25	0.0526315789474	0.175116470468093	0.986544764533379	-1.66227491551092	0.999999999671828
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	AP1B1(1),HIP1R(1),SH3GL2(1),SNX9(2);TFRC(1)	12	4	18	1	0.25	0.0526315789474	0.175116470468093	0.986544764533379	-1.66227491551092	0.999999999671828
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	RHCG(2),SLC12A7(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC16A8(1),SLC1A3(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC39A3(1),SLC39A4(2),SLC44A5(1),SLC5A8(1),SLC6A12(2),SLC7A3(1);SLC15A1(1),SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A11(1),SLC5A7(1),SLC7A3(3),SLC7A6(1),SLC9A6(1),SLC9A9(1)	3	13	9	10	0.8125	0.526315789474	0.266820801129571	0.985205784204672	-1.77689572277356	0.999999999999919
BIOCARTA_ARAP_PATHWAY	CYTH2(1),CYTH4(1),GPLD1(2),KDELR3(1);	11	5	19	0	0.3125	0	NA	1	-2.63193528289229	1
BIOCARTA_HSP27_PATHWAY	CASP3(2),CASP9(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
BIOCARTA_PROTEASOME_PATHWAY	PSMB4(1),RPN1(2);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
KEGG_PARKINSONS_DISEASE	CASP3(2),CASP9(1),COX4I2(1),COX6A2(1),GPR37(1),NDUFA1(1),UQCRC1(1),VDAC3(1);COX6A2(1),NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1)	7	9	16	3	0.5625	0.157894736842	0.155228553701809	0.998257322951428	-2.512162918404	1
KEGG_PROTEIN_EXPORT	SEC11C(1),SEC62(1),SRP14(3),SRP68(1);SRP14(1)	10	6	18	1	0.375	0.0526315789474	0.0990586969032196	0.998298763331807	-2.37517312388404	1
KEGG_RIBOFLAVIN_METABOLISM	ACPP(1),ENPP1(1),FLAD1(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
KEGG_TASTE_TRANSDUCTION	GNAT3(1),TAS2R39(1),TAS2R41(1),TAS2R60(1),TAS2R8(1);	12	4	19	0	0.25	0	NA	1	-2.31579429695438	1
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	RHCG(2),SLC44A5(1),SLC6A12(2);SLC5A7(1)	11	5	18	1	0.3125	0.0526315789474	0.129578838451448	0.995066413662239	-2.03212162531195	1
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC	CDC27(1),PSMB4(1),PSMD1(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC16A8(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	ORC6(1),PSMB4(1),PSMD1(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_COPI_MEDIATED_TRANSPORT	COPB2(1),COPE(2);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_GLUCOSE_AND_OTHER_SUGAR_SLC_TRANSPORTERS	RHCG(2),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC16A8(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC39A3(1),SLC39A4(2),SLC44A5(1),SLC6A12(2);SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A11(1),SLC5A7(1)	7	9	15	4	0.5625	0.210526315789	0.217922683247092	0.994214183230965	-2.14683166075262	1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	CASP3(2),CASP9(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_MEMBRANE_TRAFFICKING	AP1B1(1),COPB2(1),COPE(2),HIP1R(1),SH3GL2(1),SNX9(2);TFRC(1)	9	7	18	1	0.4375	0.0526315789474	0.07716998250981	0.999453173928081	-2.70119673770525	1
REACTOME_METAL_ION_SLC_TRANSPORTERS	SLC39A2(1),SLC39A3(1),SLC39A4(2);	12	4	19	0	0.25	0	NA	1	-2.31579429695438	1
REACTOME_M_G1_TRANSITION	ORC6(1),PSMB4(1),PSMD1(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	ORC6(1),PSMB4(1),PSMD1(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_PYRUVATE_METABOLISM	LDHA(1),PDHX(1),SLC16A8(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_RNA_POLYMERASE_I_CHAIN_ELONGATION	ERCC3(1),POLR1A(1),POLR1C(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	ERCC3(1),POLR1A(1),POLR1C(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	ERCC3(1),POLR1A(1),POLR1C(1);	13	3	19	0	0.1875	0	NA	1	-1.97395146216922	1
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	SLC39A2(1),SLC39A3(1),SLC39A4(2);	12	4	19	0	0.25	0	NA	1	-2.31579429695438	1
REACTOME_ZINC_TRANSPORTATION	SLC39A2(1),SLC39A3(1),SLC39A4(2);	12	4	19	0	0.25	0	NA	1	-2.31579429695438	1
BIOCARTA_AGPCR_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_AHSP_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_ARENRF2_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_SRC_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_BARR_MAPK_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_BLYMPHOCYTE_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_CARM1_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_CDK5_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_CFTR_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_GPCR_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_KREB_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_LECTIN_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_MTA3_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_NO1_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_NOS1_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_PLATELETAPP_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_RAB_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_RANMS_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_RB_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_TCRA_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
BIOCARTA_THELPER_PATHWAY	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_CAFFEINE_METABOLISM	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_CYANOAMINO_ACID_METABOLISM	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_D_GLUTAMINE_AND_D_GLUTAMATE_METABOLISM	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_LYSINE_BIOSYNTHESIS	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_METABOLIC_PATHWAYS	ACADS(1),ACADVL(1),ACER1(1),ACSL6(1),AGXT(2),ALG6(2),ATP6V1D(1),B3GNT5(1),B4GALT6(1),B4GALT7(1),BTD(1),CEL(2),CHKB(1),COX4I2(1),COX6A2(1),CSGALNACT2(1),CTH(1),CYP11B1(1),CYP27A1(1),CYP2U1(1),CYP7A1(1),DEGS1(1),DGKD(1),DHODH(2),DPYS(1),ENO1(1),ENPP1(1),FLAD1(1),GALNTL2(1),GCNT2(1),GLUL(1),GMPS(1),GPAA1(2),GRHPR(1),HADHA(3),HAO2(1),HSD3B1(1),HYAL3(1),INPP4A(1),LCT(1),LDHA(1),MAN2A1(1),MCAT(1),MCCC2(1),MGAT4A(1),MLYCD(1),MPI(1),NDST2(1),NDUFA1(1),NME6(1),NME7(1),NT5C1A(1),OLAH(1),PDHX(1),PGM2(1),PI4K2A(2),PIP5KL1(1),PLA2G12B(1),PNLIPRP2(1),PNMT(1),POLA2(1),POLE2(1),POLR1A(1),POLR1C(1),PON2(1),PRPS1L1(1),RPN1(2),RRM1(1),SMPD3(3),ST3GAL4(1),ST6GALNAC1(1),TGDS(1),UQCRC1(1),XYLT2(1);ACO1(1),ADC(1),ADH4(1),ADPGK(1),AGPAT9(1),AGXT(1),ALDH3A2(1),ALDH6A1(2),ALG9(1),ALPL(1),ATP6V1E2(1),ATP6V1H(1),B3GNT1(1),B3GNT5(1),BDH2(1),CHPF(1),CHSY1(1),CNDP1(1),COASY(1),COX6A2(1),CRYL1(1),CTH(1),CTPS2(1),CYP27B1(1),CYP3A7(1),DAO(1),DNMT1(2),EBP(1),ENO1(1),EXT2(1),GAA(1),GAL3ST1(1),GALNT3(1),GAPDHS(1),GBA(1),GLYCTK(1),GMPPB(1),GNE(1),HADHA(3),HPGDS(2),HSD17B6(1),HYAL3(1),IDH3A(2),INPP5A(3),INPP5E(1),IPPK(1),LIPT1(1),MCCC1(1),MGAT4B(2),MGAT4C(1),MOGAT3(1),MPI(2),MPST(1),MUT(1),MVD(2),NANS(1),NDST2(4),NDUFA1(1),NDUFA6(1),NDUFB8(1),NDUFV1(1),NME7(1),NT5C1A(1),NT5C2(1),NT5C3(2),NT5M(1),OTC(1),P4HA2(1),P4HA3(1),PAPSS1(1),PDHA2(1),PFKP(1),PGK2(1),PI4K2B(1),PIGF(1),PIGL(1),PIGM(1),PIGW(1),PLA2G2D(1),PLA2G6(1),PMM2(1),PNLIP(1),PNMT(2),POLA2(1),POLE2(1),POLR3GL(1),PON1(1),QARS(2),RDH8(1),SPHK1(1),ST6GALNAC6(1),ST8SIA5(1),SUCLG1(1),SUCLG2(1),TBXAS1(1),TPH2(2),TUSC3(1),UGT1A3(2),UGT8(1)	0	16	0	19	1	1	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_METABOLISM	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS	;	16	0	19	0	0	0	NA	NA	NA	NA
KEGG_VITAMIN_B6_METABOLISM	;	16	0	19	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	;	16	0	19	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA	;	16	0	19	0	0	0	NA	NA	NA	NA
