	Utah Expression 24vs35 AUCs	Ontario Expression 24vs35 AUCs	Utah Expression 0124vs35 AUCs	Ontario Expression 0124vs35 AUCs	Lim AUCs	Bellacosa Breast AUCs	Utah Expression 24vs35 PermutedAUCs	Ontario Expression 24vs35 PermutedAUCs	Utah Expression 0124vs35 PermutedAUCs	Ontario Expression 0124vs35 PermutedAUCs	Lim PermutedAUCs	Bellacosa Breast PermutedAUCs	NumControlNonMut	NumControlMut	NumCancerNonMut	NumCancerMut	Utah Exome 24vs35	Rank.p.value	Rank.p.value
BIOCARTA_HIF_PATHWAY	0.4714452	0.4285714	0.3686275	0.552381	0.7733333	0.4444444	0.648	0.819	0.993	0.22	0.035	0.673	14	2	19	0	0.999999999670207	0.991772256023465	0.949822402298468
REACTOME_ACTIVATION_OF_RAC	0.7016317	0.3470982	0.505279	0.4793651	0.72	0.3611111	0.002	0.987	0.478	0.641	0.089	0.849	14	2	16	3	0.441554681299689	0.657357852774515	0.952227591854935
BIOCARTA_GSK3_PATHWAY	0.5623543	0.4966518	0.5233786	0.531746	0.68	0	0.149	0.521	0.338	0.314	0.124	1	14	2	15	4	0.325413189762337	0.746781645482969	0.952868513639583
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.4784382	0.4877232	0.3960784	0.5698413	0.1866667	0.5972222	0.637	0.578	0.975	0.16	0.982	0.28	15	1	18	1	0.998542629836967	0.936821684125918	0.95405956733602
REACTOME_JNK_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.4819347	0.4910714	0.4102564	0.4825397	0	0.6388889	0.599	0.556	0.951	0.617	1	0.176	16	0	18	1	0.283260628088936	0.781666468135463	0.954825551424566
BIOCARTA_TCAPOPTOSIS_PATHWAY	0.6818182	0.4575893	0.4950226	0.481746	0.5466667	0.2777778	0.002	0.739	0.536	0.607	0.417	0.937	16	0	18	1	0.283260628088936	0.353208409015243	0.955100080777308
REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA	0.6194639	0.4754464	0.6325792	0.5047619	0.24	0.1666667	0.032	0.639	0.011	0.491	0.965	0.986	16	0	19	0	NA	0.750721999138871	0.955826741642445
BIOCARTA_RANKL_PATHWAY	0.5034965	0.5267857	0.4051282	0.4698413	0.1733333	0.5	0.499	0.368	0.966	0.695	0.991	0.538	16	0	17	2	0.126223639753789	0.570569198130994	0.956105095529839
BIOCARTA_STEM_PATHWAY	0.45338	0.4905134	0.6006033	0.5333333	0.6666667	0	0.767	0.572	0.035	0.312	0.147	1	15	1	18	1	0.998542629836967	0.945613820040486	0.956223158058174
BIOCARTA_MITOCHONDRIA_PATHWAY	0.4682401	0.4776786	0.4244344	0.5269841	0.5733333	0.7777778	0.666	0.627	0.919	0.332	0.333	0.035	13	3	18	1	0.999999002166422	0.984548605105272	0.956831880710041
REACTOME_PYRIMIDINE_CATABOLISM	0.5064103	0.4508929	0.4361991	0.5539683	0	0.4583333	0.468	0.75	0.879	0.238	1	0.64	14	2	15	4	0.325413189762337	0.881097447825025	0.957024800543671
REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE	0.469697	0.4866071	0.587632	0.5380952	0.76	0.04166667	0.674	0.547	0.057	0.315	0.049	1	14	2	18	1	0.998542631568869	0.968480722899783	0.957129381263394
REACTOME_MTOR_SIGNALLING	0.7027972	0.4414062	0.6307692	0.5039683	0.6933333	0	0.002	0.784	0.009	0.481	0.117	1	14	2	17	2	0.998542629838389	0.70803949175108	0.9571534560607
REACTOME_CELLEXTRACELLULAR_MATRIX_INTERACTIONS	0.6124709	0.6339286	0.5936652	0.5833333	0.24	0.06944444	0.037	0.033	0.052	0.129	0.96	1	15	1	18	1	0.998542629836967	0.37567289697502	0.957404790282607
REACTOME_GLUTATHIONE_CONJUGATION	0.6028555	0.578125	0.5266968	0.5746032	0.2133333	0.375	0.057	0.172	0.352	0.14	0.977	0.803	14	2	17	2	0.998542629838389	0.673654467907925	0.95799158050646
REACTOME_BOTULINUM_NEUROTOXICITY	0.4632867	0.4252232	0.4609351	0.4015873	0.52	0.7222222	0.704	0.826	0.766	0.916	0.462	0.071	16	0	19	0	NA	0.969619202733109	0.958760333447227
REACTOME_XENOBIOTICS	0.4924242	0.5820312	0.4069382	0.5460317	0.09333333	0.3333333	0.536	0.129	0.959	0.267	0.999	0.892	16	0	18	1	0.283260628088936	0.506395215742756	0.95880092999895
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.6678322	0.5128348	0.4914027	0.5404762	0.7466667	0.02777778	0.006	0.439	0.556	0.268	0.06	1	16	0	19	0	NA	0.447725333401131	0.959148208554958
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.5463287	0.5295759	0.624736	0.4746032	0.3733333	0.375	0.228	0.384	0.02	0.635	0.807	0.816	15	1	18	1	0.998542629836967	0.842039934082282	0.959435937565746
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.655303	0.452567	0.6202112	0.4746032	0.7866667	0.04166667	0.011	0.743	0.02	0.653	0.034	1	15	1	19	0	0.999999002165685	0.884246200033192	0.959479036067045
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION	0.6684149	0.546875	0.4904977	0.5309524	0.72	0.5277778	0.003	0.256	0.574	0.342	0.081	0.428	15	1	19	0	0.999999002165685	0.578304283763747	0.961099017759938
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.4889277	0.4966518	0.415083	0.6119048	0.6933333	0.1805556	0.585	0.539	0.937	0.059	0.121	0.993	15	1	19	0	0.999999002165685	0.971165201616184	0.961297139766537
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	0.3881119	0.5066964	0.3975867	0.4309524	0.6133333	0.6944444	0.958	0.467	0.973	0.825	0.244	0.087	16	0	19	0	NA	0.944679896168298	0.961404017475545
BIOCARTA_IL17_PATHWAY	0.608683	0.4363839	0.5496229	0.5857143	0.6933333	0	0.047	0.804	0.177	0.117	0.103	1	15	1	19	0	0.999999002165685	0.944112027437554	0.962494072287888
BIOCARTA_PTC1_PATHWAY	0.534965	0.4073661	0.4355958	0.4507937	0.7466667	0.04166667	0.318	0.891	0.895	0.745	0.052	1	16	0	18	1	0.283260628088936	0.837930547538392	0.962495475611707
KEGG_PHENYLALANINE_METABOLISM	0.465035	0.3180804	0.4901961	0.4325397	0	0.75	0.696	0.992	0.543	0.836	1	0.045	16	0	19	0	NA	0.984321090967735	0.962500556142129
KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	0.4178322	0.5055804	0.4295626	0.447619	0.6	0.02777778	0.894	0.49	0.891	0.764	0.286	1	15	1	12	7	0.0199704978900412	0.618347760427474	0.963010031775538
REACTOME_CLASS_C3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.5658508	0.4776786	0.5143288	0.4857143	0.05333333	0.1666667	0.137	0.606	0.393	0.58	1	0.99	16	0	17	2	0.126223639753789	0.585681538649879	0.964265297261647
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	0.3904429	0.4012277	0.4790347	0.6031746	0.3333333	0	0.97	0.891	0.65	0.072	0.867	1	16	0	19	0	NA	0.986412982872221	0.964677645187201
REACTOME_PEROXISOMAL_LIPID_METABOLISM	0.4988345	0.6975446	0.3731523	0.6269841	0.12	0.2361111	0.516	0.004	0.991	0.034	0.998	0.971	14	2	17	2	0.998542629838389	0.577591216453701	0.965379842416957
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.3825758	0.3638393	0.40181	0.352381	0.7733333	0.3194444	0.963	0.961	0.965	0.983	0.04	0.893	14	2	16	3	0.441554681299689	0.977919478557991	0.965951502882437
REACTOME_SIGNALING_BY_VEGF	0.4667832	0.4481027	0.4199095	0.4198413	0.8	0.06944444	0.673	0.77	0.933	0.868	0.022	1	16	0	19	0	NA	0.963257734528085	0.965969925172331
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.3918998	0.4944196	0.5363499	0.5063492	0.6266667	0.6388889	0.956	0.519	0.256	0.471	0.228	0.2	15	1	19	0	0.999999002165685	0.984320724612046	0.96630800066536
REACTOME_ZINC_TRANSPORTATION	0.3473193	0.3337054	0.3595777	0.6277778	0	0.6111111	0.991	0.991	0.996	0.036	1	0.264	12	4	19	0	1	0.998520531043171	0.966847036113493
BIOCARTA_PARKIN_PATHWAY	0.5844988	0.5334821	0.5803922	0.5134921	0.7333333	0.2222222	0.089	0.347	0.071	0.411	0.073	0.978	15	1	19	0	0.999999002165685	0.887354546343205	0.967013695831775
KEGG_CYANOAMINO_ACID_METABOLISM	0.527972	0.4709821	0.5135747	0.6174603	0.01333333	0.02777778	0.35	0.643	0.413	0.06	1	1	16	0	19	0	NA	0.916177290563927	0.967101005427434
REACTOME_DARPP32_EVENTS	0.6025641	0.4910714	0.4959276	0.5277778	0.7466667	0.05555556	0.051	0.549	0.538	0.337	0.058	1	16	0	19	0	NA	0.744003599561024	0.967325893586171
BIOCARTA_VITCB_PATHWAY	0.4353147	0.4285714	0.5604827	0.4678571	0.72	0.04166667	0.846	0.827	0.155	0.664	0.084	1	15	1	17	2	0.392356272835336	0.945263504206804	0.967588406620801
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.5203963	0.4955357	0.4313725	0.418254	0.4	0.09722222	0.358	0.517	0.884	0.878	0.756	0.999	16	0	15	4	0.0348849651021161	0.510048440241329	0.967618603596334
KEGG_LIPOIC_ACID_METABOLISM	0.4982517	0.4486607	0.4542986	0.518254	0.4	0.1527778	0.51	0.754	0.783	0.399	0.753	0.993	16	0	18	1	0.283260628088936	0.833950278658796	0.967835230181607
BIOCARTA_IL22BP_PATHWAY	0.483683	0.6328125	0.4555053	0.6396825	0.6133333	0.02777778	0.627	0.039	0.781	0.022	0.244	1	13	3	18	1	0.999999002166422	0.82734616143959	0.968670383857083
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.701049	0.4575893	0.6340875	0.5071429	0.6533333	0	0.001	0.722	0.012	0.463	0.175	1	14	2	17	2	0.998542629838389	0.612508772912531	0.969230140843253
KEGG_STEROID_BIOSYNTHESIS	0.6812354	0.5524554	0.5987934	0.518254	0.1466667	0.4166667	0.005	0.252	0.036	0.397	0.996	0.731	14	2	17	2	0.998542629838389	0.507030371021652	0.969511899016581
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.4592075	0.4363839	0.4452489	0.4	0.6266667	0.5416667	0.735	0.78	0.855	0.934	0.225	0.418	15	1	17	2	0.392356272835336	0.931894635016683	0.970349782723119
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.5961538	0.499442	0.4147813	0.6269841	0.12	0.1111111	0.076	0.491	0.949	0.027	0.997	1	15	1	18	1	0.998542629836967	0.815906045962182	0.971558195508877
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.5166084	0.4765625	0.4720965	0.4365079	0.48	0.7083333	0.373	0.625	0.699	0.805	0.575	0.085	12	4	16	3	0.998542629838389	0.946989143918744	0.972004456817196
KEGG_D_ARGININE_AND_D_ORNITHINE_METABOLISM	0.4752331	0.4709821	0.4802413	0.4896825	0.4933333	0.125	0.674	0.661	0.643	0.555	0.54	0.997	16	0	18	1	0.283260628088936	0.830720975590542	0.972120244428896
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.4522145	0.3839286	0.4736048	0.3746032	0.76	0.2638889	0.759	0.925	0.694	0.975	0.043	0.949	15	1	18	1	0.998542629836967	0.97808707911209	0.972939181251093
BIOCARTA_FREE_PATHWAY	0.4172494	0.4972098	0.4627451	0.4611111	0.6933333	0	0.919	0.495	0.739	0.704	0.114	1	16	0	18	1	0.283260628088936	0.81882093496724	0.973266616916132
BIOCARTA_FEEDER_PATHWAY	0.5268065	0.6785714	0.4449472	0.5857143	0.3866667	0.2222222	0.336	0.011	0.845	0.123	0.783	0.977	14	2	17	2	0.998542629838389	0.568332287484662	0.973408081048817
BIOCARTA_ERYTH_PATHWAY	0.5437063	0.5100446	0.5677225	0.5746032	0.5866667	0.01388889	0.267	0.47	0.112	0.139	0.316	1	14	2	18	1	0.998542631568869	0.933264051795616	0.973460754887729
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	0.5352564	0.5301339	0.5719457	0.4468254	0.16	0.5416667	0.286	0.343	0.097	0.779	0.991	0.405	16	0	19	0	NA	0.796504260304669	0.973916373341891
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.462704	0.4654018	0.4319759	0.5579365	0.7733333	0	0.731	0.687	0.897	0.221	0.038	1	14	2	18	1	0.998542631568869	0.980737271790627	0.974336946726823
BIOCARTA_ETC_PATHWAY	0.6171329	0.4609375	0.346908	0.4198413	0.8	0.1666667	0.04	0.695	0.999	0.884	0.02	0.994	14	2	18	1	0.998542631568869	0.910161803725008	0.975130001043468
BIOCARTA_LECTIN_PATHWAY	0.4746503	0.6328125	0.4763198	0.5587302	0.4666667	0.1527778	0.669	0.039	0.653	0.195	0.595	0.997	16	0	19	0	NA	0.550715033065872	0.975136543471531
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.5075758	0.5714286	0.4015083	0.6690476	0	0.04166667	0.476	0.181	0.967	0.008	1	1	14	2	17	2	0.998542629838389	0.830581229808939	0.975150030853639
ST_JAK_STAT_PATHWAY	0.4018065	0.6272321	0.4244344	0.4103175	0.5333333	0.3055556	0.938	0.06	0.917	0.89	0.438	0.905	16	0	18	1	0.283260628088936	0.511530479730478	0.975924717364937
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL	0.4679487	0.4570312	0.4289593	0.4595238	0.4666667	0.04166667	0.674	0.731	0.887	0.721	0.582	1	15	1	14	5	0.0878934421477746	0.728152654008418	0.97645942572057
ST_GRANULE_CELL_SURVIVAL_PATHWAY	0.7045455	0.5022321	0.587632	0.5095238	0.48	0.5555556	0.001	0.477	0.069	0.441	0.56	0.381	14	2	19	0	0.999999999670207	0.659657590401083	0.97790168752196
KEGG_FATTY_ACID_BIOSYNTHESIS	0.4370629	0.2444196	0.5125189	0.6809524	0.05333333	0.01388889	0.842	1	0.41	0.007	1	1	14	2	19	0	0.999999999670207	0.997305178677786	0.977995917054941
BIOCARTA_PITX2_PATHWAY	0.6113054	0.6049107	0.480543	0.5626984	0.5866667	0.25	0.032	0.095	0.651	0.197	0.303	0.955	14	2	18	1	0.998542631568869	0.612133926831476	0.978515281391979
KEGG_FOLATE_BIOSYNTHESIS	0.4178322	0.4575893	0.438914	0.497619	0.6266667	0.05555556	0.909	0.7	0.88	0.504	0.217	1	16	0	18	1	0.283260628088936	0.878025462422923	0.978609656658092
SA_PROGRAMMED_CELL_DEATH	0.6066434	0.5167411	0.546003	0.5666667	0.5866667	0.1111111	0.045	0.398	0.211	0.171	0.295	0.998	15	1	19	0	0.999999002165685	0.859824585086233	0.978886492696995
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.3927739	0.5223214	0.4660633	0.534127	0.2133333	0.1805556	0.951	0.391	0.741	0.322	0.976	0.984	15	1	17	2	0.392356272835336	0.877544295806366	0.979629867663308
KEGG_LINOLEIC_ACID_METABOLISM	0.3904429	0.6043527	0.4926094	0.5253968	0.3333333	0	0.959	0.083	0.579	0.363	0.858	1	15	1	16	3	0.299008846014946	0.618800591109899	0.981041182367918
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	0.6742424	0.4592634	0.5912519	0.5428571	0.52	0	0.006	0.683	0.061	0.298	0.455	1	14	2	17	2	0.998542629838389	0.756366446797353	0.982791707481459
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.527972	0.3973214	0.4024133	0.4126984	0.6933333	0.4861111	0.327	0.9	0.959	0.9	0.115	0.563	15	1	18	1	0.998542629836967	0.958023728242845	0.983113846535427
REACTOME_G_PROTEIN_ACTIVATION	0.6812354	0.40625	0.5571644	0.5349206	0.64	0.25	0.003	0.894	0.172	0.306	0.179	0.947	14	2	19	0	0.999999999670207	0.88159305612171	0.98321047764799
ST_TYPE_I_INTERFERON_PATHWAY	0.4358974	0.4704241	0.4374057	0.4373016	0.01333333	0.375	0.824	0.645	0.882	0.819	1	0.799	16	0	18	1	0.283260628088936	0.850496060168414	0.983508758613134
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.4268648	0.4425223	0.4684766	0.4896825	0.12	0.125	0.873	0.762	0.741	0.579	0.993	0.998	16	0	18	1	0.283260628088936	0.886080704674062	0.984354959173143
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.4871795	0.4654018	0.4202112	0.5904762	0.24	0.02777778	0.56	0.674	0.905	0.115	0.963	1	16	0	19	0	NA	0.940445845859726	0.984477627355005
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	0.5574009	0.5100446	0.5457014	0.4119048	0.5733333	0.08333333	0.194	0.441	0.229	0.896	0.315	0.999	15	1	17	2	0.392356272835336	0.765124418511083	0.984667283115251
REACTOME_PHOSPHORYLATION_OF_THE_APC	0.6229604	0.4642857	0.5861237	0.5626984	0.09333333	0.1944444	0.03	0.699	0.063	0.195	1	0.987	15	1	19	0	0.999999002165685	0.917840329618205	0.984751559711315
BIOCARTA_BLYMPHOCYTE_PATHWAY	0.5643939	0.5128348	0.4162896	0.497619	0.2266667	0.5416667	0.149	0.46	0.936	0.509	0.964	0.38	16	0	19	0	NA	0.806392882764485	0.985811411425883
REACTOME_SHCMEDIATED_CASCADE	0.4111305	0.4335938	0.3638009	0.5365079	0.8	0.01388889	0.91	0.826	0.996	0.329	0.032	1	15	1	19	0	0.999999002165685	0.992957103886955	0.985829552209906
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.4044289	0.4241071	0.4027149	0.5674603	0.09333333	0.6388889	0.937	0.84	0.965	0.172	1	0.207	14	2	19	0	0.999999999670207	0.995722460669467	0.986389889994834
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.4411422	0.3571429	0.3903469	0.3920635	0.2266667	0.7916667	0.83	0.969	0.966	0.928	0.972	0.034	14	2	18	1	0.998542631568869	0.993374388050332	0.986616574362393
REACTOME_POLYMERASE_SWITCHING	0.4898019	0.5022321	0.4959276	0.5420635	0.5466667	0.04166667	0.548	0.518	0.505	0.265	0.403	1	15	1	18	1	0.998542629836967	0.918579650430028	0.98669829548323
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.5058275	0.5390625	0.4820513	0.5325397	0.6533333	0.125	0.45	0.321	0.605	0.337	0.178	1	16	0	19	0	NA	0.814932064725286	0.987453443808849
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	0.5387529	0.5825893	0.5574661	0.5444444	0.5466667	0.125	0.272	0.129	0.175	0.271	0.402	0.996	15	1	19	0	0.999999002165685	0.844727929786007	0.987584674869052
REACTOME_UNFOLDED_PROTEIN_RESPONSE	0.6451049	0.6964286	0.5954751	0.5420635	0.4666667	0.09722222	0.005	0.007	0.049	0.288	0.613	0.999	14	2	19	0	0.999999999670207	0.329822800481458	0.989194049348289
BIOCARTA_NUCLEARRS_PATHWAY	0.513986	0.4458705	0.4992459	0.4126984	0.7733333	0.2083333	0.412	0.748	0.498	0.904	0.038	0.989	14	2	19	0	0.999999999670207	0.98617798533233	0.989720231315077
REACTOME_PURINE_SALVAGE_REACTIONS	0.4842657	0.4821429	0.5758673	0.5111111	0.36	0.05555556	0.599	0.585	0.082	0.474	0.826	1	16	0	19	0	NA	0.92785076850957	0.990019744924001
BIOCARTA_AKAP13_PATHWAY	0.5903263	0.3984375	0.5321267	0.4174603	0.7333333	0.1666667	0.077	0.92	0.281	0.898	0.063	0.99	15	1	19	0	0.999999002165685	0.97037936399411	0.990128192715663
BIOCARTA_CK1_PATHWAY	0.4149184	0.5881696	0.4386124	0.4674603	0.3466667	0.1111111	0.925	0.13	0.866	0.688	0.828	1	16	0	18	1	0.283260628088936	0.613542209762949	0.990254823548821
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.4574592	0.3934152	0.5282051	0.368254	0.68	0.4166667	0.758	0.915	0.308	0.969	0.136	0.717	15	1	19	0	0.999999002165685	0.993082242255167	0.990341280620628
ST_PAC1_RECEPTOR_PATHWAY	0.497669	0.5245536	0.4090498	0.4238095	0.5066667	0.5138889	0.53	0.335	0.956	0.854	0.493	0.49	16	0	19	0	NA	0.841034581545447	0.990411467214478
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.5938228	0.6149554	0.481448	0.5603175	0.28	0.2222222	0.089	0.063	0.611	0.218	0.932	0.969	15	1	19	0	0.999999002165685	0.696027124036266	0.990883267849332
BIOCARTA_LEPTIN_PATHWAY	0.5990676	0.4575893	0.533635	0.55	0.4133333	0.2083333	0.054	0.709	0.283	0.259	0.708	0.978	14	2	19	0	0.999999999670207	0.954328241773344	0.99122356887341
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.3863636	0.5770089	0.3809955	0.465873	0.6	0.2222222	0.956	0.156	0.984	0.672	0.284	0.971	13	3	15	4	0.479819232415823	0.826238943066463	0.991534869488211
SA_CASPASE_CASCADE	0.4833916	0.3772321	0.4072398	0.5444444	0.4533333	0.1527778	0.589	0.941	0.933	0.267	0.631	0.993	12	4	15	4	0.998542629838389	0.981475332619957	0.991930793268581
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.4769814	0.4436384	0.3812971	0.3396825	0	0.25	0.657	0.78	0.991	0.994	1	0.959	16	0	18	1	0.283260628088936	0.858341573504848	0.992890193440825
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	0.5055361	0.5145089	0.5571644	0.5333333	0.2266667	0.3194444	0.484	0.457	0.146	0.334	0.967	0.896	11	5	18	1	1	0.97353497532979	0.992993352687162
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.3257576	0.4776786	0.4331825	0.3357143	0.7733333	0.09722222	0.993	0.622	0.878	0.995	0.036	0.998	15	1	19	0	0.999999002165685	0.989738761700192	0.99315546491503
REACTOME_GAP_JUNCTION_DEGRADATION	0.5658508	0.6428571	0.5595777	0.5547619	0.1466667	0.02777778	0.151	0.038	0.138	0.2	0.992	1	15	1	19	0	0.999999002165685	0.697900894491771	0.993404592413575
BIOCARTA_AHSP_PATHWAY	0.5728438	0.4553571	0.4512821	0.4992063	0.6533333	0	0.136	0.738	0.805	0.501	0.167	1	16	0	19	0	NA	0.89667915245171	0.993673366170706
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.5390443	0.6445312	0.4591252	0.4142857	0.5733333	0.1388889	0.266	0.043	0.78	0.898	0.325	0.996	12	4	14	5	0.524559699874622	0.539607258090548	0.994190380713938
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.534965	0.516183	0.5082956	0.5222222	0.2666667	0.05555556	0.283	0.424	0.438	0.387	0.948	1	15	1	18	1	0.998542629836967	0.868149017376492	0.994234534814759
BIOCARTA_IL10_PATHWAY	0.4283217	0.4810268	0.5909502	0.4873016	0.3466667	0.2083333	0.869	0.598	0.061	0.584	0.867	0.98	13	3	18	1	0.999999002166422	0.98779445936553	0.994249590085828
REACTOME_P38MAPK_EVENTS	0.5034965	0.5457589	0.5354449	0.5063492	0.3466667	0.2638889	0.489	0.269	0.27	0.482	0.842	0.96	15	1	19	0	0.999999002165685	0.923697432342338	0.994374728540785
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.6078089	0.5898438	0.4965309	0.5388889	0	0.4027778	0.046	0.141	0.53	0.286	1	0.767	14	2	19	0	0.999999999670207	0.774838441708038	0.994529298217723
KEGG_LYSINE_BIOSYNTHESIS	0.5285548	0.4698661	0.4606335	0.4357143	0.1333333	0.3888889	0.327	0.673	0.76	0.827	0.993	0.79	16	0	19	0	NA	0.919564606846498	0.994768470654449
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.451049	0.6277902	0.3924585	0.4365079	0.7466667	0.3611111	0.791	0.045	0.976	0.844	0.066	0.86	14	2	19	0	0.999999999670207	0.873094695603066	0.99514889209361
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.4271562	0.4832589	0.5631976	0.3952381	0	0.375	0.855	0.561	0.131	0.931	1	0.824	13	3	17	2	0.99854262983839	0.973081745720693	0.995509144368784
REACTOME_FRS2MEDIATED_CASCADE	0.4755245	0.6283482	0.3707391	0.4134921	0.7733333	0.01388889	0.666	0.04	0.993	0.884	0.04	1	14	2	18	1	0.998542631568869	0.781214489089351	0.995891362825863
REACTOME_AMINE_DERIVED_HORMONES	0.4458042	0.5558036	0.4536953	0.4492063	0.32	0	0.821	0.26	0.785	0.775	0.887	1	15	1	17	2	0.392356272835336	0.794346689719422	0.9959618816315
BIOCARTA_DNAFRAGMENT_PATHWAY	0.4819347	0.4308036	0.438914	0.4777778	0.56	0.2361111	0.625	0.823	0.872	0.613	0.369	0.97	14	2	18	1	0.998542631568869	0.983649836759152	0.996297047475043
REACTOME_SEROTONIN_RECEPTORS	0.4137529	0.5379464	0.4395173	0.515873	0.3466667	0.04166667	0.931	0.315	0.871	0.409	0.852	1	16	0	19	0	NA	0.901096009601601	0.996858769458317
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	0.298951	0.3649554	0.4690799	0.3666667	0.2266667	0.625	1	0.948	0.715	0.977	0.972	0.228	12	4	19	0	1	0.998178896790184	0.997211727538681
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.4224942	0.3376116	0.3815988	0.3777778	0.6933333	0.2777778	0.887	0.991	0.981	0.96	0.11	0.946	13	3	18	1	0.999999002166422	0.99694680550864	0.997645100529903
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	0.6060606	0.4933036	0.4455505	0.547619	0.1066667	0.02777778	0.056	0.534	0.846	0.26	0.999	1	14	2	18	1	0.998542631568869	0.887023703835338	0.997885186373388
KEGG_BETA_ALANINE_METABOLISM	0.4172494	0.4882812	0.494721	0.452381	0	0	0.915	0.545	0.569	0.749	1	1	13	3	15	4	0.479819232415823	0.937199426502293	0.997925836880648
KEGG_SULFUR_METABOLISM	0.4280303	0.3571429	0.441629	0.3277778	0	0.2083333	0.858	0.965	0.862	0.995	1	0.977	15	1	18	1	0.998542629836967	0.983831351533181	0.998241043682046
REACTOME_STEROID_HORMONES	0.5483683	0.4905134	0.4446456	0.5150794	0.16	0.08333333	0.235	0.557	0.837	0.439	0.993	1	14	2	17	2	0.998542629838389	0.922349893023618	0.998299179554475
KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS	0.4609557	0.4151786	0.3912519	0.4214286	0.1866667	0.1944444	0.723	0.871	0.974	0.875	0.988	0.986	16	0	19	0	NA	0.973866707802674	0.998429429569774
KEGG_THIAMINE_METABOLISM	0.4927156	0.4464286	0.4045249	0.3587302	0.52	0.3055556	0.534	0.778	0.944	0.983	0.439	0.929	15	1	19	0	0.999999002165685	0.9846966762314	0.998605656440748
